; saxpy-grid 1048576 1073741824, Wed Sep 12 21:20:49 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   6, 0, Tesla K80, 3.7, 2505, 823, 1048576, 13, 1024, 78, 1024, 1024, 5, 0.088544 ms, 142.109 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 26, 2, 32768, 64, 5, 0.617952 ms, 40.7246 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 52, 4, 32768, 64, 5, 0.34608 ms, 72.7168 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 104, 8, 32768, 64, 5, 0.216096 ms, 116.457 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 208, 16, 32768, 64, 5, 0.17568 ms, 143.248 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 416, 32, 32768, 64, 5, 0.179936 ms, 139.86 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 832, 64, 32768, 64, 5, 0.178944 ms, 140.635 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 1664, 128, 32768, 64, 5, 0.179392 ms, 140.284 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 3328, 256, 32768, 64, 5, 0.180576 ms, 139.364 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 6656, 512, 32768, 64, 5, 0.181152 ms, 138.921 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 13312, 1024, 32768, 64, 5, 0.180736 ms, 139.241 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 26624, 2048, 32768, 64, 5, 0.186112 ms, 135.219 GB/s
  11, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 32768, 2520, 32768, 64, 5, 0.191808 ms, 131.203 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 26, 2, 16384, 128, 5, 0.345856 ms, 72.7639 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 52, 4, 16384, 128, 5, 0.218496 ms, 115.178 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 104, 8, 16384, 128, 5, 0.17664 ms, 142.47 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 208, 16, 16384, 128, 5, 0.162016 ms, 155.329 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 416, 32, 16384, 128, 5, 0.164608 ms, 152.883 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 832, 64, 16384, 128, 5, 0.163424 ms, 153.991 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 1664, 128, 16384, 128, 5, 0.163584 ms, 153.84 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 3328, 256, 16384, 128, 5, 0.164736 ms, 152.765 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 6656, 512, 16384, 128, 5, 0.162848 ms, 154.536 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 13312, 1024, 16384, 128, 5, 0.160352 ms, 156.941 GB/s
  10, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 16384, 1260, 16384, 128, 5, 0.159488 ms, 157.791 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 26, 2, 8192, 256, 5, 0.216736 ms, 116.113 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 52, 4, 8192, 256, 5, 0.174272 ms, 144.405 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 104, 8, 8192, 256, 5, 0.161952 ms, 155.391 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 208, 16, 8192, 256, 5, 0.166208 ms, 151.412 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 416, 32, 8192, 256, 5, 0.163328 ms, 154.082 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 832, 64, 8192, 256, 5, 0.164384 ms, 153.092 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 1664, 128, 8192, 256, 5, 0.163872 ms, 153.57 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 3328, 256, 8192, 256, 5, 0.161792 ms, 155.544 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 6656, 512, 8192, 256, 5, 0.160608 ms, 156.691 GB/s
   9, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 8192, 630, 8192, 256, 5, 0.161056 ms, 156.255 GB/s
   0, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 26, 2, 4096, 512, 5, 0.176864 ms, 142.289 GB/s
   1, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 52, 4, 4096, 512, 5, 0.163744 ms, 153.69 GB/s
   2, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 104, 8, 4096, 512, 5, 0.162944 ms, 154.445 GB/s
   3, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 208, 16, 4096, 512, 5, 0.16272 ms, 154.657 GB/s
   4, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 416, 32, 4096, 512, 5, 0.163392 ms, 154.021 GB/s
   5, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 832, 64, 4096, 512, 5, 0.16336 ms, 154.051 GB/s
   6, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 1664, 128, 4096, 512, 5, 0.163648 ms, 153.78 GB/s
   7, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 3328, 256, 4096, 512, 5, 0.163424 ms, 153.991 GB/s
   8, 0, Tesla K80, 3.7, 2505, 823, 2097152, 13, 4096, 315, 4096, 512, 5, 0.162528 ms, 154.84 GB/s
