; saxpy-grid 1048576 1073741824, Thu Aug 23 16:36:13 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 4096, 1024, 5, 0.091328 ms, 551.109 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 4096, 1024, 5, 0.091328 ms, 551.109 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 4096, 1024, 5, 0.08816 ms, 570.913 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2560, 32, 4096, 1024, 5, 0.089696 ms, 561.136 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 4096, 51, 4096, 1024, 5, 0.089504 ms, 562.34 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 131072, 64, 5, 0.447584 ms, 224.904 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 131072, 64, 5, 0.284192 ms, 354.209 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 131072, 64, 5, 0.211008 ms, 477.059 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 131072, 64, 5, 0.1832 ms, 549.472 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 131072, 64, 5, 0.178208 ms, 564.864 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 131072, 64, 5, 0.180352 ms, 558.149 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 131072, 64, 5, 0.181952 ms, 553.241 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 20480, 256, 131072, 64, 5, 0.180576 ms, 557.457 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 40960, 512, 131072, 64, 5, 0.179872 ms, 559.638 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 81920, 1024, 131072, 64, 5, 0.191136 ms, 526.658 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 131072, 1638, 131072, 64, 5, 0.225664 ms, 446.076 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 65536, 128, 5, 0.283584 ms, 354.968 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 65536, 128, 5, 0.211104 ms, 476.842 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 65536, 128, 5, 0.184448 ms, 545.754 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 65536, 128, 5, 0.178016 ms, 565.473 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 65536, 128, 5, 0.181792 ms, 553.728 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 65536, 128, 5, 0.18176 ms, 553.825 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 65536, 128, 5, 0.179552 ms, 560.636 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 20480, 256, 65536, 128, 5, 0.179616 ms, 560.436 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 40960, 512, 65536, 128, 5, 0.17968 ms, 560.236 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 65536, 819, 65536, 128, 5, 0.178016 ms, 565.473 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 32768, 256, 5, 0.211616 ms, 475.689 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 32768, 256, 5, 0.185248 ms, 543.397 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 32768, 256, 5, 0.180256 ms, 558.446 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 32768, 256, 5, 0.182432 ms, 551.785 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 32768, 256, 5, 0.183744 ms, 547.845 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 32768, 256, 5, 0.181152 ms, 555.684 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 32768, 256, 5, 0.179456 ms, 560.936 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 20480, 256, 32768, 256, 5, 0.179328 ms, 561.336 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 32768, 409, 32768, 256, 5, 0.179424 ms, 561.036 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 16384, 512, 5, 0.186208 ms, 540.596 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 16384, 512, 5, 0.17856 ms, 563.751 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 16384, 512, 5, 0.182304 ms, 552.173 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 16384, 512, 5, 0.1848 ms, 544.715 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 16384, 512, 5, 0.180832 ms, 556.668 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 16384, 512, 5, 0.180032 ms, 559.141 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 16384, 512, 5, 0.178752 ms, 563.145 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 16384, 204, 16384, 512, 5, 0.179072 ms, 562.139 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 8192, 1024, 5, 0.17968 ms, 560.236 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 8192, 1024, 5, 0.181472 ms, 554.704 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 8192, 1024, 5, 0.181824 ms, 553.63 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 8192, 1024, 5, 0.181056 ms, 555.979 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 8192, 1024, 5, 0.179424 ms, 561.036 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 8192, 1024, 5, 0.178848 ms, 562.843 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 8192, 102, 8192, 1024, 5, 0.179456 ms, 560.936 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 262144, 64, 5, 0.875424 ms, 229.976 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 262144, 64, 5, 0.546272 ms, 368.546 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 262144, 64, 5, 0.396128 ms, 508.236 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 262144, 64, 5, 0.34896 ms, 576.933 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 262144, 64, 5, 0.340768 ms, 590.802 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 262144, 64, 5, 0.351808 ms, 572.263 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 262144, 64, 5, 0.353952 ms, 568.796 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 262144, 64, 5, 0.349408 ms, 576.193 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 262144, 64, 5, 0.3568 ms, 564.256 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 81920, 1024, 262144, 64, 5, 0.351392 ms, 572.94 GB/s
