; reduction-mono 1048576 1073741824, Thu Aug 23 17:11:13 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   0, 0, Quadro GV100, 7.0, 850, 1327, 268435456, 80, 262144, 3276, 262144, 512, 5, 1.89123 ms, 567.747 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 268435456, 80, 131072, 1638, 131072, 1024, 5, 2.2175 ms, 484.212 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 4194304, 52428, 4194304, 64, 5, 6.81238 ms, 315.232 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 2097152, 26214, 2097152, 128, 5, 3.96038 ms, 542.241 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 1048576, 13107, 1048576, 256, 5, 3.64685 ms, 588.86 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 524288, 6553, 524288, 512, 5, 3.68902 ms, 582.128 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 262144, 3276, 262144, 1024, 5, 4.54774 ms, 472.209 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 8388608, 104857, 8388608, 64, 5, 13.6056 ms, 315.677 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 4194304, 52428, 4194304, 128, 5, 8.09792 ms, 530.379 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 2097152, 26214, 2097152, 256, 5, 7.04349 ms, 609.778 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 1048576, 13107, 1048576, 512, 5, 7.43453 ms, 577.705 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 524288, 6553, 524288, 1024, 5, 8.86973 ms, 484.228 GB/s
