; saxpy-mono 1048576 1073741824, Thu Aug 23 16:30:03 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   0, 0, Quadro GV100, 7.0, 850, 1327, 268435456, 80, 524288, 6553, 524288, 512, 5, 5.30333 ms, 607.397 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 268435456, 80, 262144, 3276, 262144, 1024, 5, 5.31302 ms, 606.289 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 8388608, 104857, 8388608, 64, 5, 13.5907 ms, 474.033 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 4194304, 52428, 4194304, 128, 5, 10.6217 ms, 606.539 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 2097152, 26214, 2097152, 256, 5, 10.5159 ms, 612.639 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 1048576, 13107, 1048576, 512, 5, 10.5453 ms, 610.932 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 536870912, 80, 524288, 6553, 524288, 1024, 5, 10.5234 ms, 612.205 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 16777216, 209715, 16777216, 64, 5, 27.1467 ms, 474.64 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 8388608, 104857, 8388608, 128, 5, 21.0478 ms, 612.172 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 4194304, 52428, 4194304, 256, 5, 21.01 ms, 613.273 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 2097152, 26214, 2097152, 512, 5, 21.0178 ms, 613.046 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1073741824, 80, 1048576, 13107, 1048576, 1024, 5, 21.0228 ms, 612.901 GB/s
