; saxpy-grid 1048576 1073741824, Thu Aug 23 16:47:35 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 32768, 64, 5, 0.054208 ms, 464.246 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 32768, 64, 5, 0.0552 ms, 455.903 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 32768, 64, 5, 0.055264 ms, 455.375 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 14336, 256, 32768, 64, 5, 0.053312 ms, 472.048 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 28672, 512, 32768, 64, 5, 0.062848 ms, 400.424 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 32768, 585, 32768, 64, 5, 0.068992 ms, 364.764 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 16384, 128, 5, 0.100032 ms, 251.578 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 16384, 128, 5, 0.066464 ms, 378.638 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 16384, 128, 5, 0.055392 ms, 454.322 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 16384, 128, 5, 0.053728 ms, 468.393 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 16384, 128, 5, 0.05456 ms, 461.25 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 16384, 128, 5, 0.055136 ms, 456.432 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 16384, 128, 5, 0.053152 ms, 473.469 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 14336, 256, 16384, 128, 5, 0.050976 ms, 493.68 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 16384, 292, 16384, 128, 5, 0.053408 ms, 471.2 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 8192, 256, 5, 0.068064 ms, 369.738 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 8192, 256, 5, 0.055424 ms, 454.06 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 8192, 256, 5, 0.053568 ms, 469.792 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 8192, 256, 5, 0.054752 ms, 459.633 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 8192, 256, 5, 0.055168 ms, 456.167 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 8192, 256, 5, 0.05248 ms, 479.532 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 8192, 256, 5, 0.050208 ms, 501.231 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 8192, 146, 8192, 256, 5, 0.05328 ms, 472.332 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 4096, 512, 5, 0.05552 ms, 453.275 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 4096, 512, 5, 0.053152 ms, 473.469 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 4096, 512, 5, 0.053536 ms, 470.073 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 4096, 512, 5, 0.05408 ms, 465.344 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 4096, 512, 5, 0.052448 ms, 479.824 GB/s
